Date,Close,High,Low,Open,Volume,Daily_Return,SMA_20,SMA_50,Signal,Position,Strategy_Return,Cumulative_Market_Return,Cumulative_Strategy_Return,Peak,Drawdown
2023-07-11,185.8243408203125,187.02971045254367,184.36209481962464,186.8913900886379,46638100,-0.0028098262280308317,185.43603286743163,177.4053582763672,1,1.0,-0.0028098262280308317,1.5081771054669608,1.231062042345346,1.2696143845879582,-0.030365394966066002
2023-07-12,187.49404907226562,189.4008949030878,186.2096372553674,187.4051170053163,60750200,0.008985411946477395,185.7314468383789,177.8069711303711,1,1.0,0.008985411946477395,1.5217286980478273,1.2421236419274908,1.2696143845879582,-0.02165282860227614
2023-07-13,188.25482177734375,188.897035286273,187.5039419858172,188.2153081360164,41342300,0.004057583207800475,186.0886116027832,178.22557495117186,1,1.0,0.004057583207800475,1.5279032388598541,1.2471636619589879,1.2696143845879582,-0.01768310354821356
2023-07-14,188.40301513671875,188.88712881002033,187.35573036289856,187.948525384943,41616200,0.0007871955574676459,186.42156982421875,178.66786193847656,1,1.0,0.0007871955574676459,1.529105997501725,1.248145423653117,1.2696143845879582,-0.016909828051301288
2023-07-17,191.6634521484375,191.9894962144421,189.5095893997432,189.598506397075,50520200,0.01730565197883238,186.8157859802246,179.19686645507812,1,1.0,0.01730565197883238,1.5555681737332352,1.2697453939738303,1.2697453939738303,0.0
2023-07-18,191.4065399169922,191.9993499863452,190.11225351055063,191.03110761046918,48288200,-0.0013404341232794437,187.25100173950196,179.75348968505858,1,1.0,-0.0013404341232794437,1.5534830370720756,1.268043383919871,1.2697453939738303,-0.001340434123279357
2023-07-19,192.7601318359375,195.85258285437448,190.3395031262878,190.7841182449009,80507300,0.0070718164569105735,187.74945144653321,180.183662109375,1,1.0,0.0070718164569105735,1.5644689839791732,1.2770107539903521,1.2770107539903521,0.0
2023-07-20,190.8137969970703,194.11373676342578,190.19134776196006,192.7502822772949,59581200,-0.010097185659344476,188.20245285034179,180.57628967285157,1,1.0,-0.010097185659344476,1.5486722501896495,1.264116539318332,1.2770107539903521,-0.010097185659344523
2023-07-21,189.63803100585938,192.63169045749675,188.93653953192955,191.77212935032986,71951700,-0.0061618499800042414,188.44649200439454,180.9795394897461,1,1.0,-0.0061618499800042414,1.5391295641157852,1.2563272428458103,1.2770107539903521,-0.01619681829609563
2023-07-24,190.4383087158203,192.57240699977407,189.94430532096735,191.09039681521514,45377800,0.004220027521463887,188.74635314941406,181.36347381591796,1,1.0,0.004220027521463887,1.5456247332354525,1.2616289783865844,1.2770107539903521,-0.012045141793601492
2023-07-25,191.29788208007812,192.10805493602857,190.60628029804008,191.01136672601527,37283200,0.004513657835202078,189.158846282959,181.76085021972656,1,1.0,0.004513657835202078,1.5526011544229028,1.267323539909997,1.2770107539903521,-0.007585851607032285
2023-07-26,192.16732788085938,193.29365506077994,191.00148706119938,191.34728040522955,47471900,0.004544983934622326,189.47698440551758,182.19418975830078,1,1.0,0.004544983934622326,1.5596577017266309,1.2730835050388565,1.2770107539903521,-0.0030753452460944
2023-07-27,190.90269470214844,194.83495794865564,190.24073188727883,193.66911704133602,47460200,-0.006580895892432825,189.67310485839843,182.61211669921875,1,1.0,-0.006580895892432825,1.5493937567637368,1.2647054750298223,1.2770107539903521,-0.009636002611629349
2023-07-28,193.4813690185547,194.2717774555962,191.81163515269853,192.33527753863382,48291400,0.013507794221708336,189.98136215209962,183.08161712646483,1,1.0,0.013507794221708336,1.570322648798501,1.281788856337593,1.281788856337593,0.0
2023-07-31,194.0939483642578,194.13347708185938,192.91821776612247,193.70862628447964,38824100,0.0031660895765337482,190.10387573242187,183.5511181640625,1,1.0,0.0031660895765337482,1.5752944309686567,1.2858471146749606,1.2858471146749606,0.0
2023-08-01,193.2640380859375,194.37060103419574,192.93799398672795,193.8864872822275,35175100,-0.004275817382841884,190.2594871520996,183.95738677978517,1,1.0,-0.004275817382841884,1.568558759657627,1.2803490672303564,1.2858471146749606,-0.004275817382841861
2023-08-02,190.27035522460938,192.83916391140565,189.54911446715442,192.70084355962268,50389300,-0.01549011854961313,190.32123794555665,184.3016079711914,1,1.0,-0.01549011854961313,1.5442615985184962,1.2605163083940716,1.2858471146749606,-0.019699703014298242
2023-08-03,188.8772430419922,190.06284809201935,188.40300403713854,189.27245477585868,61235200,-0.0073217510997583,190.28962020874025,184.63693725585938,1,1.0,-0.0073217510997583,1.532954899461229,1.251287121726824,1.2858471146749606,-0.02687721779184671
2023-08-04,179.80734252929688,185.13269797319032,179.7381748247779,183.29500493096032,115956800,-0.04802008101462407,189.8603317260742,184.84303497314454,1,1.0,-0.04802008101462407,1.4593422809973358,1.191200212768946,1.2858471146749606,-0.07360665263065867
2023-08-07,176.7050323486328,180.93370048918646,175.2230220636036,179.9456936325003,97576100,-0.017253523337950383,189.37818603515626,184.98155334472656,1,1.0,-0.017253523337950383,1.4341634848940905,1.1706478120977655,1.2858471146749606,-0.08959020186961766
2023-08-08,177.6436309814453,178.10799539743132,175.45025461361834,177.5349496271552,67823000,0.005311668945345405,188.9691505432129,185.11611999511717,1,1.0,0.005311668945345405,1.441781286539351,1.1768659057272217,1.2858471146749606,-0.08475440641735033
2023-08-09,176.0529327392578,178.76006170176663,174.88707688488682,178.70078370635215,60378500,-0.0089544344111816,188.3970947265625,185.17065795898438,1,1.0,-0.0089544344111816,1.4288709505737653,1.1663277371636316,1.2858471146749606,-0.09294991305520905
2023-08-10,175.83560180664062,178.58225997951547,175.47004405168224,177.3274869053262,54686900,-0.0012344635743106736,187.77613372802733,185.18389739990235,1,1.0,-0.0012344635743106736,1.4271070614328913,1.164887948056395,1.2858471146749606,-0.09406963334761768
2023-08-11,175.8949432373047,176.71609814181758,174.66816996475507,175.42996682009903,52036700,0.00033748245551157297,187.15073013305664,185.19931213378905,1,1.0,0.00033748245551157297,1.4275886850282615,1.1652810773015008,1.2858471146749606,-0.0937638977429574
2023-08-14,177.547119140625,177.77466331376394,175.42002721282074,176.07299580997798,43675600,0.009392969876861779,186.444913482666,185.1916519165039,1,1.0,0.009392969876861779,1.4409979825432806,1.1762265273586707,1.2858471146749606,-0.08525164933313244
2023-08-15,175.55856323242188,177.56692432110017,175.1628328578025,176.9733287591711,43622600,-0.011200158683668082,185.6525146484375,185.1272265625,1,1.0,-0.011200158683668082,1.4248585764759503,1.1630526036043138,1.2858471146749606,-0.09549697601622495
2023-08-16,174.6879425048828,176.6369303294026,174.61868139075943,175.24197103328896,46964900,-0.004959147030535016,184.74890518188477,185.07246002197266,0,1.0,-0.004959147030535016,1.4177924932974872,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-08-17,172.14535522460938,175.61793712814787,171.6308936142582,175.25188574378228,66062900,-0.014555024484316448,183.81548309326172,184.97415313720703,0,0.0,-0.0,1.3971564888438623,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-08-18,172.630126953125,173.23362560342792,170.12709527960956,170.46346761685473,61172200,0.0028160604617133433,182.965087890625,184.9130081176758,0,0.0,0.0,1.4010909659909219,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-08-21,173.9656982421875,174.2526155537449,171.88809143364858,173.20391662712854,46311900,0.007736606075862795,182.14145736694337,184.8242337036133,0,0.0,0.0,1.4119306548712438,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-08-22,175.3408966064453,175.78609702554508,174.37134667878323,175.17271045239184,42038900,0.007904997238842526,181.3436080932617,184.7552569580078,0,0.0,0.0,1.423091962799438,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-08-23,179.18943786621094,179.61486234805133,176.42918310654636,176.61716031274474,52722800,0.02194890829378915,180.6947135925293,184.70733032226562,0,0.0,0.0,1.4543272777845513,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-08-24,174.49998474121094,179.16967585239115,174.13391827576947,178.74425133745834,54945800,-0.026170365736072565,179.87457809448242,184.5750994873047,0,0.0,-0.0,1.4162670010249827,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-08-25,176.70620727539062,177.2404448053197,173.9459523611551,175.4893219988908,51449600,0.01264311018394415,179.03582000732422,184.47434661865233,0,0.0,0.0,1.4341730207688257,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-08-28,178.2693328857422,178.6650631932981,176.64681447093324,178.17039276078143,43820700,0.00884590097005189,178.24458923339844,184.3641506958008,0,0.0,0.0,1.446859573284467,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-08-29,182.157470703125,182.92915552039761,177.58671984756458,177.78458503986462,53003900,0.0218104693299932,177.68926086425782,184.3532556152344,0,0.0,0.0,1.4784162596323949,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-08-30,185.6498565673828,185.84773686983334,182.7708853589575,182.96875056526045,60813900,0.0191723449539416,177.45823593139647,184.41042999267577,0,0.0,0.0,1.5067609661475831,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-08-31,185.8675079345703,187.10418431162185,185.4816655087761,185.83782890921285,60794500,0.0011723756280335174,177.3077491760254,184.49270477294922,0,0.0,0.0,1.508527455981567,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-09-01,187.4405517578125,187.89564016216337,186.27312153245367,187.47023078000296,45766500,0.008463253425638806,177.68940963745118,184.5463708496094,0,0.0,0.0,1.5212945061410732,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-09-05,187.677978515625,187.95499277883354,185.61025951662367,186.27311615331163,45280000,0.0012666776510521505,178.2380569458008,184.61110870361327,0,0.0,0.0,1.5232214958926704,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-09-06,180.96035766601562,186.83704535292617,179.5357042757167,186.39182984634905,81755800,-0.035793335492741885,178.4038932800293,184.56935546875,0,0.0,-0.0,1.4687003178604279,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-09-07,175.6674041748047,176.3104849506932,171.69024870609164,173.31276751432003,112488800,-0.029249243091018506,178.38461685180664,184.36661224365236,0,0.0,-0.0,1.425741945235472,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-09-08,176.28077697753906,178.3188321743013,175.89493458078306,176.4489782367689,65551300,0.0034916711248491605,178.40687561035156,184.1526220703125,0,0.0,0.0,1.430720167217137,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-09-11,177.4481964111328,178.37817933531872,175.44972343125323,178.15063513987275,58953100,0.006622499932267045,178.48453826904296,183.95526153564452,0,0.0,0.0,1.4401951114276257,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-09-12,174.4208221435547,178.2100000030001,172.95660168355545,177.57682236385347,90370200,-0.01706060883574123,178.32822341918944,183.61080444335937,0,0.0,-0.0,1.4156245059844121,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-09-13,172.35308837890625,175.41014819975618,172.12552909799857,174.6285604188278,84267900,-0.011854856199144725,178.16794967651367,183.25483001708983,0,0.0,-0.0,1.3988424810339817,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-09-14,173.86680603027344,174.2229694212733,171.72982568427443,172.14534712441645,60895800,0.00878265463998762,178.12689285278321,182.95145935058594,0,0.0,0.0,1.4111280314406465,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-09-15,173.1445770263672,174.61870067060727,171.96727382158934,174.5989096220804,109259500,-0.004153921156062945,178.1768539428711,182.6241589355469,0,0.0,-0.0,1.4052663168569317,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-09-18,176.0730438232422,177.46801845316108,174.29222675272314,174.59892009061713,67257600,0.016913419104249705,178.34899978637696,182.37775756835939,0,0.0,0.0,1.4290341750270183,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-09-19,177.16131591796875,177.71534451200176,175.24199179139225,175.62783421196144,51826900,0.00618079900872881,178.508780670166,182.1940249633789,0,0.0,0.0,1.437866748039465,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-09-20,173.61944580078125,177.78456267568592,173.5303936437239,177.34925024969752,58436200,-0.01999234482333323,178.4227081298828,181.94992706298828,0,0.0,-0.0,1.409120420202655,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-09-21,172.07608032226562,174.42082885900223,172.006834299268,172.68948203416045,63149100,-0.008889358397598857,178.06704025268556,181.64156768798827,0,0.0,-0.0,1.3965942437620986,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-09-22,172.92691040039062,175.19250979208792,172.19480770645978,172.8081943086496,56725400,0.004944499412885106,177.98838653564454,181.3350094604492,0,0.0,0.0,1.403499703180419,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-09-25,174.20314025878906,175.0836530194257,172.2937045509844,172.34317461316155,46172700,0.007380169202372722,177.86323318481445,181.0510119628906,0,0.0,0.0,1.4138577684653704,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-09-26,170.1270751953125,173.33253018900052,169.83026989319274,172.9565908960506,64588900,-0.023398344354879752,177.45612030029298,180.62028442382814,0,0.0,-0.0,1.3807758375299959,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-09-27,168.61337280273438,171.19555331579562,167.24809254140138,170.7800319235512,66921800,-0.008897480843894745,176.77891540527344,180.16442108154297,0,0.0,-0.0,1.36849041096586,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-09-28,168.87062072753906,170.19633406818943,165.83333655703308,167.53500431517824,56294400,0.001525667392382024,175.93995361328126,179.686630859375,0,0.0,0.0,1.370578272162658,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-09-29,169.38507080078125,171.22524557281096,168.52433390834895,170.18643455541363,51861100,0.0030464154808325095,175.1158317565918,179.25805633544923,0,0.0,0.0,1.374753623028667,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-10-02,171.89801025390625,172.44215085955082,169.10806120104496,169.39497856408786,52164500,0.014835660789022764,174.33870468139648,178.90325592041015,0,0.0,0.0,1.3951490014484003,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-10-03,170.56240844726562,171.7793089326026,168.9992627128071,170.42390128992824,49594600,-0.0077697339525212294,173.48292617797853,178.50573791503905,0,0.0,-0.0,1.3843090648830205,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-10-04,171.8089599609375,172.3531005247124,169.14763028223018,169.26634637027362,53020300,0.007308477436617,173.0253562927246,178.11595947265624,0,0.0,0.0,1.3944262564490224,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-10-05,173.0456085205078,173.5798459273994,170.83936759627778,171.9375365234678,48527900,0.00719781180126744,172.89426651000977,177.73352508544923,0,0.0,0.0,1.4044630742136883,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-10-06,175.59812927246094,176.09279974358,171.33405713065292,171.947458780219,57266700,0.014750566476528837,172.86013412475586,177.42743377685548,0,0.0,0.0,1.4251797001537074,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-10-09,177.0821533203125,177.1415113656987,173.92615307401468,174.9253820623563,42390800,0.00845125203782171,172.84183197021486,177.09944946289062,0,0.0,0.0,1.4372242529988937,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-10-10,176.48854064941406,177.80436599291428,176.05322819338144,176.20163840129018,43698000,-0.0033521880086057054,172.94521789550782,176.74734130859375,0,0.0,-0.0,1.4324064070923135,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-10-11,177.88351440429688,177.9329844734106,175.70696722860302,176.300562769531,47551100,0.007904047196207742,173.22173919677735,176.43973083496093,0,0.0,0.0,1.4437282149381214,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-10-12,178.78382873535156,180.39644439001881,177.13161588848607,178.1506510638416,56743100,0.0050612578353295135,173.46759033203125,176.21000030517578,0,0.0,0.0,1.4510352956780632,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-10-13,176.9436492919922,179.9908063804386,176.24121051823693,179.48624788964275,51427100,-0.010292762250233123,173.6575439453125,175.9713284301758,0,0.0,-0.0,1.4361001343629523,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-10-16,176.81503295898438,177.17119633941073,174.6285826048942,174.86602989056055,52517000,-0.0007268773619309998,173.69464340209962,175.91148223876954,0,0.0,-0.0,1.4350562656858177,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-10-17,175.2617645263672,176.51823191229096,172.93682206936518,174.76709399132676,57549400,-0.008784707989040186,173.59966583251952,175.8826168823242,0,0.0,-0.0,1.4224497154439253,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-10-18,173.9656982421875,175.68715682310025,173.24348362037233,173.70847504574286,54764400,-0.007395031584226164,173.61697845458986,175.80905822753905,0,0.0,-0.0,1.411930654871244,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-10-19,173.5897979736328,175.94441955236843,173.32267164674883,174.16360253338752,59302900,-0.002160772338184569,173.6926643371582,175.75979553222658,0,0.0,-0.0,1.4088797941687634,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-10-20,171.03726196289062,173.55018124096887,170.79981470903,173.44135313663412,64244000,-0.014704412589557236,173.5981819152832,175.66382873535156,0,0.0,-0.0,1.3881630443862154,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-10-23,171.156005859375,172.15523490983713,168.1187215150264,169.08828663709707,55980100,0.0006942574683528324,173.4458251953125,175.56904998779297,0,0.0,0.0,1.389126786947072,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-10-24,171.59130859375,171.81885280099095,169.62251453312876,171.20546620053886,43816600,0.0025433097260556536,173.51903686523437,175.44993377685546,0,0.0,0.0,1.3926597666150389,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-10-25,169.2762451171875,171.21534495437086,168.83102960610762,170.04792986204652,57157000,-0.01349172924628439,173.55218048095702,175.32428741455078,0,0.0,-0.0,1.3738703781116752,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-10-26,165.11109924316406,169.55324523930184,163.90410215906684,168.554001286647,70625300,-0.024605613570527707,173.36420440673828,175.1327505493164,0,0.0,-0.0,1.3400654544918646,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-10-27,166.4269256591797,167.1590433521086,165.05174242645685,165.13089150916355,58499100,0.007969339566189726,173.2162971496582,175.0183819580078,0,0.0,0.0,1.3507448911396307,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-10-30,168.47488403320312,169.3455090048735,167.07002152646473,167.218431744534,51131000,0.01230545097142155,173.04514083862304,174.93527709960938,0,0.0,0.0,1.3673664161724475,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-10-31,168.94976806640625,169.07837213199355,166.1103491096919,167.54490564738762,44846000,0.002818723015767244,172.9645088195801,174.83495849609375,0,0.0,0.0,1.3712206433607,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-11-01,172.11563110351562,172.37285429322375,168.30666274339976,169.1772875334019,56934900,0.018738487026895623,172.97984237670897,174.77045318603516,0,0.0,0.0,1.3969152435973258,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-11-02,175.67730712890625,175.88506030695757,173.58979679508,173.64915484595178,77334800,0.020693507048459292,173.1114273071289,174.70021057128906,0,0.0,0.0,1.4258223190368073,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-11-03,174.76705932617188,174.9352605593319,171.50224651940002,172.38275929327585,79829200,-0.005181362451477378,173.06987380981445,174.7055520629883,0,0.0,-0.0,1.4184346168104716,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-11-06,177.319580078125,177.51744525540883,174.3317811800047,174.49996733550321,63841300,0.01460527379584331,173.08174514770508,174.71781951904296,0,0.0,0.0,1.4391512427504907,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-11-07,179.8819580078125,180.4953444952308,177.06233058738,177.2700837090538,70530000,0.014450620335095143,173.251416015625,174.75007202148439,0,0.0,0.0,1.4599478709642584,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-11-08,180.9405975341797,181.4946261481432,179.6544510539658,180.40635996961416,49340300,0.005885190144089947,173.40427017211914,174.72573455810547,0,0.0,0.0,1.4685399417853424,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-11-09,180.46568298339844,182.15744752284814,179.87207238589124,181.00982351508927,53763500,-0.002624698698099226,173.48836288452148,174.62205108642578,0,0.0,-0.0,1.4646854669120317,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-11-10,184.6561279296875,184.82455079604722,181.81298306450438,182.24886906112522,66133400,0.02322017614104821,173.87398681640624,174.59782348632814,0,0.0,0.0,1.4986957214449625,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-11-13,183.07107543945312,184.2895637344097,182.48659891185952,184.0815368898242,43627500,-0.008583806603146837,174.1867889404297,174.51043395996095,0,0.0,-0.0,1.4858312072151154,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-11-14,185.68638610839844,186.35011603301572,184.55705211313364,185.94394820695575,60108400,0.014285766676507494,174.70802001953126,174.47060211181642,1,0.0,0.0,1.507057445162064,1.1572848547387935,1.2858471146749606,-0.09998253950172402
2023-11-15,186.25103759765625,187.72710311138576,186.0231936311185,186.09254599086609,53790500,0.003040887924482538,175.3222869873047,174.57641571044923,1,1.0,0.003040887924482538,1.5116402379485587,1.1608040282787553,1.2858471146749606,-0.09724568727427133
2023-11-16,187.9351806640625,189.17348632805627,186.88508476352558,187.79649103433664,54412900,0.009042328505274533,176.03955612182617,174.82177124023437,1,1.0,0.009042328505274533,1.5253089855618809,1.1713003996326978,1.2858471146749606,-0.08908268621905191
2023-11-17,187.9153289794922,188.59887599886426,186.805812145748,188.47008739636428,50922700,-0.00010563048653355889,176.88345947265626,175.05446228027344,1,1.0,-0.00010563048653355889,1.525147866431622,1.1711766746016077,1.2858471146749606,-0.08917890685809843
2023-11-20,189.6588897705078,190.11459289941732,188.10358573904105,188.11348674243894,46505100,0.009278438329030081,177.8086036682129,175.29867614746092,1,1.0,0.009278438329030081,1.5392988568529598,1.1820433651492972,1.2858471146749606,-0.08072790951660155
2023-11-21,188.85646057128906,189.72823253932046,187.9648865974642,189.61926104331656,38134500,-0.00423090739479548,178.67186126708984,175.5873889160156,1,1.0,-0.00423090739479548,1.5327862259367004,1.177042249134718,1.2858471146749606,-0.08461726460205686
2023-11-22,189.5201873779297,191.12502655036587,189.0446822742513,189.69851123933077,39617700,0.003514451158477039,179.68405838012694,175.9307308959961,1,1.0,0.003514451158477039,1.5381731282641413,1.181178906630766,1.2858471146749606,-0.08140019668718765
2023-11-24,188.19273376464844,189.1140258787283,187.47946852715137,189.0843077535022,24048300,-0.007004286095571022,180.83814010620117,176.2172494506836,1,1.0,-0.007004286095571022,1.5273993236092598,1.1729055916386704,1.2858471146749606,-0.08783433251692589
2023-11-27,188.014404296875,188.886176253634,187.13273133734725,188.14319291304204,40552600,-0.0009475895493205044,181.91751403808593,176.51464599609375,1,1.0,-0.0009475895493205044,1.5259519759725684,1.171794158557694,1.2858471146749606,-0.08869869117068173
2023-11-28,188.61871337890625,189.29235952290682,187.62806884410938,188.00451860446373,38415400,0.003214163746076748,182.9247055053711,176.76555938720702,1,1.0,0.003214163746076748,1.5308566354919937,1.1755604968599946,1.2858471146749606,-0.08576961954209032
2023-11-29,187.59832763671875,190.29288164913223,187.2020759179661,189.11401237919708,43014200,-0.005409779994298369,183.8571334838867,176.97429962158202,1,1.0,-0.005409779994298369,1.5225750378911702,1.169200973201994,1.2858471146749606,-0.09071540476447139
2023-11-30,188.1728973388672,188.53944603911236,186.42936866830843,188.06392585220516,48794400,0.003062765587447558,184.6599967956543,177.26536865234374,1,1.0,0.003062765587447558,1.52723832832153,1.1727819617075272,1.2858471146749606,-0.08793047919698777
2023-12-01,189.4508514404297,189.76784980640184,187.4596464071562,188.54936135651158,45704800,0.0067913823915943805,185.34867401123046,177.61286407470703,1,1.0,0.0067913823915943805,1.537610387812261,1.1807467724714473,1.2858471146749606,-0.0817362663134962
2023-12-04,187.6577911376953,188.272001041812,185.69631914773436,188.20264866713902,43389500,-0.009464514353466402,185.99321060180665,177.90748168945314,1,1.0,-0.009464514353466402,1.5230576522267727,1.1695715776955822,1.2858471146749606,-0.09042718660123977
2023-12-05,191.61041259765625,192.58123974828874,188.40071972597306,188.4304529607772,66628400,0.021062922226664504,186.7077522277832,178.25562713623046,1,1.0,0.021062922226664504,1.5551376971023514,1.1942061728751014,1.2858471146749606,-0.07126892517313332
2023-12-06,190.52073669433594,192.93789631295678,190.3126947209947,192.63079897005184,41089700,-0.0056869346949761646,187.23969116210938,178.66350036621094,1,1.0,-0.0056869346949761646,1.5462937305772346,1.1874148003576233,1.2858471146749606,-0.07655055814486879
2023-12-07,192.45248413085938,193.17565028147504,191.77883810543793,191.8184723448333,47477700,0.010139302786880577,187.81528549194337,179.14028259277345,1,1.0,0.010139302786880577,1.5619720709090124,1.1994543585520725,1.2858471146749606,-0.0671874246455238
2023-12-08,193.87901306152344,194.15639227120218,191.8580901155405,192.38313041357762,53406400,0.0074123695368570885,188.4859519958496,179.64045043945313,1,1.0,0.0074123695368570885,1.57354998510484,1.2083451575002544,1.2858471146749606,-0.06027307312836902
2023-12-11,191.37269592285156,191.67980841318465,189.6291670567547,191.3033586686724,60943700,-0.012927222493527735,188.8217803955078,180.08020294189453,1,1.0,-0.012927222493527735,1.5532083543427024,1.1927246108002718,1.2858471146749606,-0.07242113219519765
2023-12-12,192.88836669921875,192.89826770087802,189.92633467152928,191.27361158280868,52696900,0.007919994903443195,189.3126449584961,180.50001007080078,1,1.0,0.007919994903443195,1.565509756593082,1.2021709836390213,1.2858471146749606,-0.06507471228964194
2023-12-13,196.10797119140625,196.1475903161728,193.02706651664724,193.26481149731427,70404200,0.016691543130789244,189.83372421264647,181.0109213256836,1,1.0,0.016691543130789244,1.5916405302169268,1.2222370724630154,1.2858471146749606,-0.049469366525758944
2023-12-14,196.25657653808594,197.75244424587422,194.32482284497263,196.16742216364264,66831600,0.0007577731072168081,190.33400115966796,181.49987365722657,1,1.0,0.0007577731072168081,1.5928466326070814,1.2231632508471713,1.2858471146749606,-0.048749079974126405
2023-12-15,195.7216339111328,196.54385551373443,195.15695931123605,195.68199966761293,128538400,-0.00272573096091544,190.72332382202148,181.95339416503907,1,1.0,-0.00272573096091544,1.5885049612245943,1.219829236904083,1.2858471146749606,-0.051341934058440286
2023-12-18,194.05734252929688,194.7904248709577,192.57137584033416,194.2554683979516,55751900,-0.008503359330178095,191.03042449951172,182.32257843017578,1,1.0,-0.008503359330178095,1.574997332741531,1.2094565905812307,1.2858471146749606,-0.05940871447461318
2023-12-19,195.0975341796875,195.10743518311423,194.05735441052127,194.32483266340077,40714100,0.005360228254355226,191.3023567199707,182.68288604736327,1,1.0,0.005360228254355226,1.5834396779450262,1.2159395539704803,1.2858471146749606,-0.054366930490139756
2023-12-20,193.00726318359375,195.8305908429342,193.00726318359375,195.05788936850126,52242800,-0.010713979573768406,191.50989685058593,183.01326049804686,1,1.0,-0.010713979573768406,1.5664747375792287,1.2029120024263034,1.2858471146749606,-0.06449842388114839
2023-12-21,192.85862731933594,195.236182736706,191.68967428738756,194.26535554386368,46482500,-0.0007701050302776347,191.67681884765625,183.31276275634767,1,1.0,-0.0007701050302776347,1.565268387504016,1.2019856338422534,1.2858471146749606,-0.06521885835075025
2023-12-22,191.7887725830078,193.58183662844655,191.16466173906855,193.35397752019378,37149600,-0.005547352229966163,191.85662078857422,183.5728616333008,1,1.0,-0.005547352229966163,1.5565852924241002,1.1953177961559713,1.2858471146749606,-0.07040441860140852
2023-12-26,191.24391174316406,192.0760494430794,191.02596875756228,191.7986702097743,28919300,-0.002840942316411854,192.01809616088866,183.8588668823242,1,1.0,-0.002840942316411854,1.5521631233977482,1.1919219672473116,1.2858471146749606,-0.07304534602575333
